dataset_uuid,dataset_hubmap_id,dataset_status,dataset_group_name,dataset_group_uuid,dataset_date_time_created,dataset_created_by_email,dataset_date_time_modified,dataset_modified_by_email,lab_id_or_name,dataset_data_types,dataset_portal_url,first_sample_hubmap_id,first_sample_submission_id,first_sample_uuid,first_sample_type,first_sample_portal_url,organ_hubmap_id,organ_submission_id,organ_uuid,organ_type,donor_hubmap_id,donor_submission_id,donor_uuid,donor_group_name,rui_location_hubmap_id,rui_location_submission_id,rui_location_uuid,sample_metadata_hubmap_id,sample_metadata_submission_id,sample_metadata_uuid,processed_dataset_uuid,processed_dataset_hubmap_id,processed_dataset_status,processed_dataset_portal_url,previous_version_hubmap_ids
4e54c868cca02be3a0538b03c1909c3d,HBM694.QMLR.738,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,7/20/2020 19:19,b1lake@ucsd.edu,2/11/2022 20:48,ZHY19@pitt.edu,BUKMAP_20190529E_SNARE2-R_KM22,snRNAseq (SNARE-seq2),https://portal.hubmapconsortium.org/browse/dataset/4e54c868cca02be3a0538b03c1909c3d,HBM376.WQVF.284,UCSD0003-LK-2-2-1,9f00567e894eecff31eef19ad93af1c3,section,https://portal.hubmapconsortium.org/browse/sample/9f00567e894eecff31eef19ad93af1c3,HBM933.TDKH.265,UCSD0003-LK,18d84f25098b6b1699a7575d16722c5c,kidney (left),HBM277.DBXJ.256,UCSD0003,2a88141ee11dfe080c01db3620a35a39,University of California San Diego TMC,HBM269.XSXP.962,UCSD0003-LK-2-2,41e6526c796c3d2a975b28349b6c923e,"HBM376.WQVF.284,HBM269.XSXP.962","UCSD0003-LK-2-2-1,UCSD0003-LK-2-2","9f00567e894eecff31eef19ad93af1c3,41e6526c796c3d2a975b28349b6c923e","https://portal.hubmapconsortium.org/browse/dataset/7f1e932a91a86ef58ed61ee19c175c18,https://portal.hubmapconsortium.org/browse/dataset/f90ca327ace4f28721be1c39c77d8834,https://portal.hubmapconsortium.org/browse/dataset/bafcb8882be3c213101755a0468f3620","['HBM694.NXCN.368', 'HBM563.ZTXJ.296', 'HBM327.JDHF.334']","['Published', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/7f1e932a91a86ef58ed61ee19c175c18', 'https://portal.hubmapconsortium.org/browse/dataset/f90ca327ace4f28721be1c39c77d8834', 'https://portal.hubmapconsortium.org/browse/dataset/bafcb8882be3c213101755a0468f3620']",
6a75230d8d1063fcc8568537212211f5,HBM886.ZXXN.298,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,12/8/2020 20:33,b1lake@ucsd.edu,3/6/2023 20:09,hubmap@hubmapconsortium.org,BUKMAP_20200302B_10X-R,snRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/6a75230d8d1063fcc8568537212211f5,HBM649.BJWK.883,UCSD0003-LK-4-1-1,9094b8b07f81ac7b20b753aa711a5def,section,https://portal.hubmapconsortium.org/browse/sample/9094b8b07f81ac7b20b753aa711a5def,HBM933.TDKH.265,UCSD0003-LK,18d84f25098b6b1699a7575d16722c5c,kidney (left),HBM277.DBXJ.256,UCSD0003,2a88141ee11dfe080c01db3620a35a39,University of California San Diego TMC,"HBM566.KXSQ.967,HBM432.ZMWW.498","UCSD0003-LK-4-1,UCSD0003-LK-4","a85a325cfed5d998289565eba4f4028c,92db984e67e05befc9c3d7567ba8333c",HBM649.BJWK.883,UCSD0003-LK-4-1-1,9094b8b07f81ac7b20b753aa711a5def,"https://portal.hubmapconsortium.org/browse/dataset/47015df8ab7615a9ce26098d88196dde,https://portal.hubmapconsortium.org/browse/dataset/cf3ba9b4cc97302d70d28139ae8e4c13,https://portal.hubmapconsortium.org/browse/dataset/92248f72d47b916a2027085ec1b8e996","['HBM439.BQLR.867', 'HBM537.SKND.632', 'HBM293.NNSQ.773']","['Published', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/47015df8ab7615a9ce26098d88196dde', 'https://portal.hubmapconsortium.org/browse/dataset/cf3ba9b4cc97302d70d28139ae8e4c13', 'https://portal.hubmapconsortium.org/browse/dataset/92248f72d47b916a2027085ec1b8e996']",
0c3ce767d87527f41fd705fd469390a0,HBM982.TTRB.258,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,12/8/2020 20:31,b1lake@ucsd.edu,3/6/2023 20:09,hubmap@hubmapconsortium.org,BUKMAP_20200302A_10X-R,snRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/0c3ce767d87527f41fd705fd469390a0,HBM388.BKKC.748,UCSD0003-LK-3-1-1,355a9785c07469230c6b5f9144669ded,section,https://portal.hubmapconsortium.org/browse/sample/355a9785c07469230c6b5f9144669ded,HBM933.TDKH.265,UCSD0003-LK,18d84f25098b6b1699a7575d16722c5c,kidney (left),HBM277.DBXJ.256,UCSD0003,2a88141ee11dfe080c01db3620a35a39,University of California San Diego TMC,HBM587.VWCF.356,UCSD0003-LK-3-1,80cd48a30567c0e5d5520e47dd4b3560,HBM388.BKKC.748,UCSD0003-LK-3-1-1,355a9785c07469230c6b5f9144669ded,"https://portal.hubmapconsortium.org/browse/dataset/57054da2dbe87b93f1adb78444086963,https://portal.hubmapconsortium.org/browse/dataset/9d37d91769087f8082a514f6eed10bbc,https://portal.hubmapconsortium.org/browse/dataset/853ab5348f619043ab2f997ac8ae14f0","['HBM892.JLFV.844', 'HBM563.FJNH.776', 'HBM344.QRJX.878']","['QA', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/57054da2dbe87b93f1adb78444086963', 'https://portal.hubmapconsortium.org/browse/dataset/9d37d91769087f8082a514f6eed10bbc', 'https://portal.hubmapconsortium.org/browse/dataset/853ab5348f619043ab2f997ac8ae14f0']",
5eacc268fa94d3419580ff04c9a9c76d,HBM874.RZDW.757,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 1:51,spraggj@vanderbilt.edu,2/12/2022 4:31,ZHY19@pitt.edu,Periodic acid-Schiff Stained Microscopy of Human Kidney Tissue,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/5eacc268fa94d3419580ff04c9a9c76d,HBM569.KFJT.229,VAN0012-RK-103-75,1ba095cdaf30ab4fe23cf7266f5d8c97,section,https://portal.hubmapconsortium.org/browse/sample/1ba095cdaf30ab4fe23cf7266f5d8c97,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,"https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e,https://portal.hubmapconsortium.org/browse/dataset/25af9808426a36f87cd3450b8eb83684","['HBM464.WTRB.762', 'HBM345.LXHZ.233']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e', 'https://portal.hubmapconsortium.org/browse/dataset/25af9808426a36f87cd3450b8eb83684']",
6e95d91da2870ffc0a473c23038fc5e1,HBM446.GCXM.753,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 1:52,spraggj@vanderbilt.edu,2/12/2022 4:43,ZHY19@pitt.edu,MALDI Imaging Mass Spectrometry of Human Kidney Tissue - Positive Ion Mode,MALDI IMS,https://portal.hubmapconsortium.org/browse/dataset/6e95d91da2870ffc0a473c23038fc5e1,HBM569.KFJT.229,VAN0012-RK-103-75,1ba095cdaf30ab4fe23cf7266f5d8c97,section,https://portal.hubmapconsortium.org/browse/sample/1ba095cdaf30ab4fe23cf7266f5d8c97,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,https://portal.hubmapconsortium.org/browse/dataset/e59c0efd96fe0ae8a3f61ebaccf76e2c,['HBM496.LKRP.464'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/e59c0efd96fe0ae8a3f61ebaccf76e2c'],
146063814f6bd2b6546e950d0ca5f8c3,HBM645.ZQSN.258,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 1:52,spraggj@vanderbilt.edu,2/12/2022 4:53,ZHY19@pitt.edu,MALDI Imaging Mass Spectrometry of Human Kidney Tissue - Positive Ion Mode,MALDI IMS,https://portal.hubmapconsortium.org/browse/dataset/146063814f6bd2b6546e950d0ca5f8c3,HBM569.KFJT.229,VAN0012-RK-103-75,1ba095cdaf30ab4fe23cf7266f5d8c97,section,https://portal.hubmapconsortium.org/browse/sample/1ba095cdaf30ab4fe23cf7266f5d8c97,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,https://portal.hubmapconsortium.org/browse/dataset/140f7a28c4957437e5c9597d9d3c50b8,['HBM763.PHML.694'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/140f7a28c4957437e5c9597d9d3c50b8'],
ac616d7b9149d279b29a5df3472486ac,HBM457.RCGR.399,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 1:52,spraggj@vanderbilt.edu,2/12/2022 15:19,ZHY19@pitt.edu,Autofluorescence Microscopy of Human Kidney Tissue,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/ac616d7b9149d279b29a5df3472486ac,HBM569.KFJT.229,VAN0012-RK-103-75,1ba095cdaf30ab4fe23cf7266f5d8c97,section,https://portal.hubmapconsortium.org/browse/sample/1ba095cdaf30ab4fe23cf7266f5d8c97,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,https://portal.hubmapconsortium.org/browse/dataset/2dc0514607ae08af7004d9cb8c9640c9,['HBM634.TBDJ.677'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/2dc0514607ae08af7004d9cb8c9640c9'],
9a519955a24cc30b7184177a5a89cecb,HBM947.CJRK.822,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 1:52,spraggj@vanderbilt.edu,2/12/2022 15:19,ZHY19@pitt.edu,Autofluorescence Microscopy of Human Kidney Tissue,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/9a519955a24cc30b7184177a5a89cecb,HBM852.VJDB.464,VAN0012-RK-103-76,6d316079917ef731089fe4f25f6a5437,section,https://portal.hubmapconsortium.org/browse/sample/6d316079917ef731089fe4f25f6a5437,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,HBM457.NNQN.252,VAN0012-RK-103,9cab477791e415a4b4ceed2c7211a152,https://portal.hubmapconsortium.org/browse/dataset/85b4a45353628c7ab7326f9491dc3ef4,['HBM858.KHVK.348'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/85b4a45353628c7ab7326f9491dc3ef4'],
37d962aafc47832300d1c863c70608ec,HBM872.HWNB.835,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/28/2021 0:11,jw1d@andrew.cmu.edu,3/1/2022 17:08,ZHY19@pitt.edu,,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/37d962aafc47832300d1c863c70608ec,HBM695.THCK.433,VAN0012-RK-102-164,d850e5dfb0852bddd10db1e9c39b59bf,section,https://portal.hubmapconsortium.org/browse/sample/d850e5dfb0852bddd10db1e9c39b59bf,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM465.VKHL.532,VAN0012-RK-102,a216f4fd6f96b64de6f3242eceebf4c6,,,,https://portal.hubmapconsortium.org/browse/dataset/9b7e811ad2907d73a322e0c229656713,['HBM672.WLKB.764'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/9b7e811ad2907d73a322e0c229656713'],
f54b458ca42f7112d0e0751c9ba41492,HBM298.JRGF.528,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/27/2021 23:50,jw1d@andrew.cmu.edu,3/1/2022 17:02,ZHY19@pitt.edu,,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/f54b458ca42f7112d0e0751c9ba41492,HBM695.THCK.433,VAN0012-RK-102-164,d850e5dfb0852bddd10db1e9c39b59bf,section,https://portal.hubmapconsortium.org/browse/sample/d850e5dfb0852bddd10db1e9c39b59bf,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM465.VKHL.532,VAN0012-RK-102,a216f4fd6f96b64de6f3242eceebf4c6,,,,https://portal.hubmapconsortium.org/browse/dataset/c2087571e3273ffa3a7187a4c054b7d5,['HBM646.NXJG.578'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/c2087571e3273ffa3a7187a4c054b7d5'],
664b8227e17ee2a35a504dd8c19c2531,HBM836.VTFP.364,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/28/2021 0:11,jw1d@andrew.cmu.edu,3/1/2022 17:09,ZHY19@pitt.edu,,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/664b8227e17ee2a35a504dd8c19c2531,HBM559.ZRVC.235,VAN0012-RK-102-167,43d9bec58a17c393d41e4dab1e63ce29,section,https://portal.hubmapconsortium.org/browse/sample/43d9bec58a17c393d41e4dab1e63ce29,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM465.VKHL.532,VAN0012-RK-102,a216f4fd6f96b64de6f3242eceebf4c6,,,,https://portal.hubmapconsortium.org/browse/dataset/a4be39d9c1606130450a011d2f1feeff,['HBM865.SGPK.868'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/a4be39d9c1606130450a011d2f1feeff'],
b529b1c59c2b8aa232105d3f8fe31c35,HBM887.KLQQ.878,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/27/2021 23:50,jw1d@andrew.cmu.edu,3/1/2022 17:02,ZHY19@pitt.edu,,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/b529b1c59c2b8aa232105d3f8fe31c35,HBM559.ZRVC.235,VAN0012-RK-102-167,43d9bec58a17c393d41e4dab1e63ce29,section,https://portal.hubmapconsortium.org/browse/sample/43d9bec58a17c393d41e4dab1e63ce29,HBM448.SVSS.527,VAN0012-RK,0f1c5d398e6c05fe85d617989216970f,kidney (right),HBM679.GXQW.326,VAN0012,aa97d20b4a8f3c1198826091bc5455d9,Vanderbilt TMC,HBM465.VKHL.532,VAN0012-RK-102,a216f4fd6f96b64de6f3242eceebf4c6,,,,https://portal.hubmapconsortium.org/browse/dataset/12673e0eae8b746960ceac636639fdaf,['HBM332.XDRH.953'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/12673e0eae8b746960ceac636639fdaf'],
2758f0523316876db1e63fc1d2c51d1b,HBM428.QSKJ.486,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/28/2021 0:11,jw1d@andrew.cmu.edu,3/1/2022 17:07,ZHY19@pitt.edu,,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/2758f0523316876db1e63fc1d2c51d1b,HBM834.HTLQ.736,VAN0013-LK-203-8,8e45ba0fcc0626e0bfc7cb76a7da9c3b,section,https://portal.hubmapconsortium.org/browse/sample/8e45ba0fcc0626e0bfc7cb76a7da9c3b,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,HBM235.RSCR.278,VAN0013-LK-203,cebd83c466eec4ec7929a84956b10133,,,,https://portal.hubmapconsortium.org/browse/dataset/edb76c1192da8f4d076b1862b3775ce4,['HBM637.TTSW.833'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/edb76c1192da8f4d076b1862b3775ce4'],
379ec1e6f7f0633a62997136db2854a7,HBM974.JDVS.328,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/27/2021 23:50,jw1d@andrew.cmu.edu,3/1/2022 17:04,ZHY19@pitt.edu,,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/379ec1e6f7f0633a62997136db2854a7,HBM834.HTLQ.736,VAN0013-LK-203-8,8e45ba0fcc0626e0bfc7cb76a7da9c3b,section,https://portal.hubmapconsortium.org/browse/sample/8e45ba0fcc0626e0bfc7cb76a7da9c3b,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,HBM235.RSCR.278,VAN0013-LK-203,cebd83c466eec4ec7929a84956b10133,,,,https://portal.hubmapconsortium.org/browse/dataset/12e0c68781d906f11e8d58ec039c6496,['HBM526.VZFX.875'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/12e0c68781d906f11e8d58ec039c6496'],
7e3f3b5d1890f9612efb91d3a820cdcc,HBM849.XMPC.398,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:36,spraggj@vanderbilt.edu,2/12/2022 4:35,ZHY19@pitt.edu,Periodic acid-Schiff Stained Microscopy of Human Kidney Tissue,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/7e3f3b5d1890f9612efb91d3a820cdcc,HBM357.MSJT.932,VAN0013-LK-202-96,263e7f433d0affe5b37b03f4f368f6f8,section,https://portal.hubmapconsortium.org/browse/sample/263e7f433d0affe5b37b03f4f368f6f8,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,"https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e,https://portal.hubmapconsortium.org/browse/dataset/0bf9cb40adebcfb261dfbe9244607508","['HBM464.WTRB.762', 'HBM265.LJVK.224']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e', 'https://portal.hubmapconsortium.org/browse/dataset/0bf9cb40adebcfb261dfbe9244607508']",
2d6c51fbd0916109550a708d485903b7,HBM659.BRHQ.223,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:36,spraggj@vanderbilt.edu,2/12/2022 15:22,ZHY19@pitt.edu,Autofluorescence Microscopy of Human Kidney Tissue,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/2d6c51fbd0916109550a708d485903b7,HBM357.MSJT.932,VAN0013-LK-202-96,263e7f433d0affe5b37b03f4f368f6f8,section,https://portal.hubmapconsortium.org/browse/sample/263e7f433d0affe5b37b03f4f368f6f8,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,https://portal.hubmapconsortium.org/browse/dataset/d4017eaa2282a9d193aad75ec491498b,['HBM427.DGDM.936'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/d4017eaa2282a9d193aad75ec491498b'],
9d357d4bae9580895130bf0cd30fb99d,HBM295.NGXZ.259,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:36,spraggj@vanderbilt.edu,2/12/2022 4:50,ZHY19@pitt.edu,MALDI Imaging Mass Spectrometry of Human Kidney Tissue - Positive Ion Mode,MALDI IMS,https://portal.hubmapconsortium.org/browse/dataset/9d357d4bae9580895130bf0cd30fb99d,HBM357.MSJT.932,VAN0013-LK-202-96,263e7f433d0affe5b37b03f4f368f6f8,section,https://portal.hubmapconsortium.org/browse/sample/263e7f433d0affe5b37b03f4f368f6f8,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,https://portal.hubmapconsortium.org/browse/dataset/41c5ebd1204fa6f3c55c98f4f0952dce,['HBM949.DGVL.885'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/41c5ebd1204fa6f3c55c98f4f0952dce'],
8eccc1162147c6c240de384cffd1bcf4,HBM297.VSWF.562,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:36,spraggj@vanderbilt.edu,2/12/2022 15:18,ZHY19@pitt.edu,MALDI Imaging Mass Spectrometry of Human Kidney Tissue - Positive Ion Mode,MALDI IMS,https://portal.hubmapconsortium.org/browse/dataset/8eccc1162147c6c240de384cffd1bcf4,HBM357.MSJT.932,VAN0013-LK-202-96,263e7f433d0affe5b37b03f4f368f6f8,section,https://portal.hubmapconsortium.org/browse/sample/263e7f433d0affe5b37b03f4f368f6f8,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,https://portal.hubmapconsortium.org/browse/dataset/91bfc97dbaf57fa9a1d9181519c363f3,['HBM546.MDFQ.985'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/91bfc97dbaf57fa9a1d9181519c363f3'],
dc289471333309925e46ceb9bafafaf4,HBM279.SSXF.866,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/18/2020 12:36,spraggj@vanderbilt.edu,2/12/2022 15:23,ZHY19@pitt.edu,Autofluorescence Microscopy of Human Kidney Tissue,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/dc289471333309925e46ceb9bafafaf4,HBM985.BGMN.693,VAN0013-LK-202-97,bf801226662c6e0e430596573cd7817e,section,https://portal.hubmapconsortium.org/browse/sample/bf801226662c6e0e430596573cd7817e,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,HBM474.BBPW.665,VAN0013-LK-202,e5f2cb399e7e8885134c1b1a2b6acc9a,https://portal.hubmapconsortium.org/browse/dataset/5723910250c696b6c682fe8137870832,['HBM564.QTMR.566'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/5723910250c696b6c682fe8137870832'],
3d2c9295c0e05f4d81d23ee95e9dad23,HBM623.RPMC.638,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,10/22/2020 3:58,jeff.spraggins@Vanderbilt.Edu,2/12/2022 4:27,ZHY19@pitt.edu,PAS stained microscopy collected from the left kidney of a 66 year old white female,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/3d2c9295c0e05f4d81d23ee95e9dad23,HBM689.DVSP.663,VAN0013-LK-206-2,2302376efedaf1cd8b621437e9643e67,section,https://portal.hubmapconsortium.org/browse/sample/2302376efedaf1cd8b621437e9643e67,HBM332.PPZB.566,VAN0013-LK,6243227b1acf7664c2bfe6704f516d66,kidney (left),HBM455.HLHM.985,VAN0013,866a78fd1ac8d4db740ebbb49a205b8d,Vanderbilt TMC,,,,HBM358.ZLBZ.545,VAN0013-LK-206,558c0b044ef40edf0997f01a0a1ac161,"https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e,https://portal.hubmapconsortium.org/browse/dataset/ca224d0c1a0144240858490e3df46f83","['HBM464.WTRB.762', 'HBM927.TLPG.546']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e', 'https://portal.hubmapconsortium.org/browse/dataset/ca224d0c1a0144240858490e3df46f83']",
a71a75ea60d91e89675b04c1728a5a48,HBM498.TCSV.345,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,3/18/2022 18:45,hakimianh13@ufl.edu,6/27/2022 17:21,hubmap@hubmapconsortium.org,CX_19-001_SP_CC2-A28,CODEX,https://portal.hubmapconsortium.org/browse/dataset/a71a75ea60d91e89675b04c1728a5a48,HBM775.KDDL.468,UFL0004-SP-1-4-1,8be83d4cdaf00b040835c83f5ad25750,section,https://portal.hubmapconsortium.org/browse/sample/8be83d4cdaf00b040835c83f5ad25750,HBM432.DCGC.449,UFL0004-SP,f858422c5435bda5d2ee9e9e94345cdb,spleen,HBM564.MCFS.848,UFL0004,e0176e0fc05285de9c79eafed45dad7f,University of Florida TMC,"HBM775.KDDL.468,HBM793.HSTZ.834","UFL0004-SP-1-4-1,UFL0004-SP-1-4","8be83d4cdaf00b040835c83f5ad25750,dec30248dca3262a3e59460c882f7091",HBM775.KDDL.468,UFL0004-SP-1-4-1,8be83d4cdaf00b040835c83f5ad25750,https://portal.hubmapconsortium.org/browse/dataset/29b597eb148281332c8512b1ef38d580,['HBM455.PWQW.883'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/29b597eb148281332c8512b1ef38d580'],
